2012/02/20 00:00:00.000,19898260190
2012/02/21 00:00:00.000,18774230140
2012/03/09 00:00:00.000,15058880750
2012/03/16 00:00:00.000,13073220580
2012/02/02 00:00:00.000,17804500280
2012/03/14 00:00:00.000,15038420270
2012/03/09 00:00:00.000,14164220730
2012/03/08 00:00:00.000,13052800570
2012/02/17 00:00:00.000,14196520480
2012/02/16 00:00:00.000,18106860620
2012/02/16 00:00:00.000,16108410090
2012/03/08 00:00:00.000,86777570180
2012/03/15 00:00:00.000,86877500000
2012/02/13 00:00:00.000,13618870360
2012/03/10 00:00:00.000,19123390230
2012/02/15 00:00:00.000,16309800410
2012/02/13 00:00:00.000,19897520410
2012/03/12 00:00:00.000,86236710580
2012/03/05 00:00:00.000,16058840860
2012/03/05 00:00:00.000,18438380780
2012/03/08 00:00:00.000,17244370090
2012/03/05 00:00:00.000,18435880330
2012/03/08 00:00:00.000,12819370080
2012/02/27 00:00:00.000,12068510720
2012/03/06 00:00:00.000,15165200520
2012/03/10 00:00:00.000,15123170770
2012/03/06 00:00:00.000,12139950400
2012/03/08 00:00:00.000,18572390700
2012/02/23 00:00:00.000,17809880860
2012/02/22 00:00:00.000,12817140580
2012/01/20 00:00:00.000,17044430910
2012/03/06 00:00:00.000,16148660870
2012/03/16 00:00:00.000,18007650460
2012/02/27 00:00:00.000,12819300820
2012/03/13 00:00:00.000,86417260380
2012/02/27 00:00:00.000,17127350030
2012/03/05 00:00:00.000,13048550570
2012/03/05 00:00:00.000,15025830130
2012/02/28 00:00:00.000,17653780610
2012/03/03 00:00:00.000,12815920240
2012/03/15 00:00:00.000,13138390040
2012/02/15 00:00:00.000,15703250910
2012/02/15 00:00:00.000,17702530610
2012/03/09 00:00:00.000,12626620880
2012/03/14 00:00:00.000,17043020220
2012/02/21 00:00:00.000,12527720960
2012/02/20 00:00:00.000,16189970590
2012/03/05 00:00:00.000,15022440940
2012/03/12 00:00:00.000,15629880780
2012/02/15 00:00:00.000,16786980150
2012/03/16 00:00:00.000,17607470500
2012/02/29 00:00:00.000,18033830650
2012/03/07 00:00:00.000,12157240260
2012/03/07 00:00:00.000,12098280240
2012/03/08 00:00:00.000,16018500140
2012/03/09 00:00:00.000,86745220600
2012/02/20 00:00:00.000,16824650200
2012/03/05 00:00:00.000,16068350920
2012/03/08 00:00:00.000,14326820210
2012/03/14 00:00:00.000,16153840680
2012/03/09 00:00:00.000,14195220430
2012/03/08 00:00:00.000,15023680790
2012/03/01 00:00:00.000,52322220000
2012/02/24 00:00:00.000,15862680820
2012/03/01 00:00:00.000,14257890190
2012/03/05 00:00:00.000,15132410970
2012/03/02 00:00:00.000,14132310680
2012/02/29 00:00:00.000,17173610980
2012/03/12 00:00:00.000,17062830220
2012/02/22 00:00:00.000,17049660120
2012/03/09 00:00:00.000,19372590630
2012/03/10 00:00:00.000,12604630620
2012/03/05 00:00:00.000,18055810690
2012/02/13 00:00:00.000,17813440400
2012/03/09 00:00:00.000,16174660070
2012/03/08 00:00:00.000,13047250840
2012/03/08 00:00:00.000,14122490050
2012/02/28 00:00:00.000,12053070810
2012/03/13 00:00:00.000,12038260740
2012/03/10 00:00:00.000,12156990050
2012/03/14 00:00:00.000,14047920270
2012/03/06 00:00:00.000,16415340220
2012/02/13 00:00:00.000,18133000730
2012/03/05 00:00:00.000,17126770530
2012/03/11 00:00:00.000,86510850570
2012/03/09 00:00:00.000,18183260420
2012/02/15 00:00:00.000,16032290350
2012/03/08 00:00:00.000,15132450880
2012/03/15 00:00:00.000,12106810180
2012/02/21 00:00:00.000,13148490290
2012/02/28 00:00:00.000,17244890780
2012/03/01 00:00:00.000,18177400830
2012/02/29 00:00:00.000,13178780830
2012/02/22 00:00:00.000,14034530670
2012/03/06 00:00:00.000,12628860110
2012/02/16 00:00:00.000,18179680260
2012/03/16 00:00:00.000,13608560180
2012/03/02 00:00:00.000,12536400230
2012/02/15 00:00:00.000,17044350310
2012/03/02 00:00:00.000,14193320680
2012/02/14 00:00:00.000,15706290830
2012/02/14 00:00:00.000,15672030370
2012/02/24 00:00:00.000,15865750690
2012/03/08 00:00:00.000,12544040320
2012/03/05 00:00:00.000,13177730020
2012/03/05 00:00:00.000,86523860880
2012/03/04 00:00:00.000,17073440400
2012/03/16 00:00:00.000,16507260070
2012/03/09 00:00:00.000,12392810940
2012/02/22 00:00:00.000,19493050590
2012/03/14 00:00:00.000,18052630760
2012/02/21 00:00:00.000,17168860650
2012/02/27 00:00:00.000,19723980910
2012/02/15 00:00:00.000,14034560310
2012/03/16 00:00:00.000,12177890890
2012/03/08 00:00:00.000,15135780060
2012/03/14 00:00:00.000,13306280960
2012/03/09 00:00:00.000,16462410420
2012/02/23 00:00:00.000,14193540090
2012/03/16 00:00:00.000,15059840840
2012/02/27 00:00:00.000,10000020430
2012/03/05 00:00:00.000,12626730110
2012/02/17 00:00:00.000,15012720090
2012/03/05 00:00:00.000,16179480940
2012/03/09 00:00:00.000,18123420060
2012/03/15 00:00:00.000,19852880310
2012/03/11 00:00:00.000,86510820250
2012/02/20 00:00:00.000,14047830870
2012/02/14 00:00:00.000,18306250900
2012/03/06 00:00:00.000,15167100950
2012/01/26 00:00:00.000,15154190860
2012/03/08 00:00:00.000,19407330580
2012/03/05 00:00:00.000,13364800190
2012/03/12 00:00:00.000,18183100600
2012/03/01 00:00:00.000,17189950950
2012/03/15 00:00:00.000,19378370090
2012/03/12 00:00:00.000,14123620040
2012/03/05 00:00:00.000,15152620100
2012/03/15 00:00:00.000,17324070560
2012/03/10 00:00:00.000,18032090220
2012/03/08 00:00:00.000,13044650400
2012/03/02 00:00:00.000,13232570190
2012/03/08 00:00:00.000,15053270590
2012/03/09 00:00:00.000,15414840030
2012/03/06 00:00:00.000,17049820000
2012/03/05 00:00:00.000,13365170790
2012/03/08 00:00:00.000,17183760020
2012/02/21 00:00:00.000,13302630640
2012/03/09 00:00:00.000,17143940160
2012/03/05 00:00:00.000,17319350080
2012/03/09 00:00:00.000,86755290060
2012/03/10 00:00:00.000,15089950470
2012/03/05 00:00:00.000,15152990650
2012/03/07 00:00:00.000,19044070620
2012/02/29 00:00:00.000,19739700850
2012/03/05 00:00:00.000,13199380820
2012/02/29 00:00:00.000,18136430070
2012/03/09 00:00:00.000,19126320600
2012/02/24 00:00:00.000,52871720580
2012/03/09 00:00:00.000,14192240610
2012/03/09 00:00:00.000,13173310470
2012/03/12 00:00:00.000,13613870960
2012/03/06 00:00:00.000,18432370200
2012/03/07 00:00:00.000,17807850450
2012/03/08 00:00:00.000,14232460390
2012/03/16 00:00:00.000,16106830740
2012/02/23 00:00:00.000,15747220080
2012/03/06 00:00:00.000,18034470020
2012/03/09 00:00:00.000,16102850820
2012/03/08 00:00:00.000,17737250460
2012/03/09 00:00:00.000,14808390850
2012/03/09 00:00:00.000,14057490580
2012/03/06 00:00:00.000,19107630020
2012/03/05 00:00:00.000,15029690760
2012/03/09 00:00:00.000,18643920110
2012/02/13 00:00:00.000,17155510270
2012/03/16 00:00:00.000,18504320930
2012/03/04 00:00:00.000,12677510960
2012/03/05 00:00:00.000,15132890110
2012/02/21 00:00:00.000,14144640720
2012/02/25 00:00:00.000,17349460010
2012/03/16 00:00:00.000,15022270750
2012/03/09 00:00:00.000,15046690090
2012/03/07 00:00:00.000,12014560770
2012/02/25 00:00:00.000,13365780330
2012/03/02 00:00:00.000,13202850140
2012/03/08 00:00:00.000,19102890440
2012/03/01 00:00:00.000,16066790410
2012/02/17 00:00:00.000,16108270480
2012/03/06 00:00:00.000,12256940130
2012/03/05 00:00:00.000,16087870670
2012/02/13 00:00:00.000,17026390510
2012/03/01 00:00:00.000,12105330910
2012/03/08 00:00:00.000,13037020480
2012/03/06 00:00:00.000,12087770020
2012/02/28 00:00:00.000,12198640270
2012/03/14 00:00:00.000,12563810560
2012/03/16 00:00:00.000,16065610910
2012/03/08 00:00:00.000,86871510300
2012/03/03 00:00:00.000,13303600960
2012/02/20 00:00:00.000,13615780510
2012/03/06 00:00:00.000,13092210130
2012/03/09 00:00:00.000,12065120080
2012/02/23 00:00:00.000,11460000180
2012/03/05 00:00:00.000,12623380260
2012/02/13 00:00:00.000,13017390510
2012/03/13 00:00:00.000,16182710230
2012/03/08 00:00:00.000,12812210880
